,Date,Price,Open,High,Low,Vol.,Change %
2827,12/18/2012,84.2,83.86,84.27,83.79,,0.37%
2828,12/17/2012,83.89,84.35,84.48,83.58,,0.49%
2829,12/14/2012,83.48,83.64,83.96,83.3,,-0.19%
2830,12/13/2012,83.64,83.24,83.67,83.1,,0.47%
2831,12/12/2012,83.25,82.51,83.29,82.45,,0.88%
2832,12/11/2012,82.52,82.33,82.57,82.27,,0.19%
2833,12/10/2012,82.36,82.35,82.63,82.09,,-0.15%
2834,12/07/2012,82.48,82.39,82.82,82.15,,0.08%
2835,12/06/2012,82.41,82.46,82.61,82.18,,-0.07%
2836,12/05/2012,82.47,81.87,82.48,81.76,,0.71%
2837,12/04/2012,81.89,82.23,82.26,81.69,,-0.44%
2838,12/03/2012,82.25,82.35,82.5,81.97,,-0.28%
2839,11/30/2012,82.48,82.1,82.74,82.02,,0.44%
2840,11/29/2012,82.12,82.07,82.21,81.89,,0.06%
2841,11/28/2012,82.07,82.12,82.21,81.67,,-0.09%
2842,11/27/2012,82.14,82.05,82.31,81.83,,0.09%
2843,11/26/2012,82.07,82.39,82.62,81.9,,-0.42%
2844,11/23/2012,82.42,82.45,82.48,82.05,,-0.06%
2845,11/22/2012,82.47,82.51,82.82,82.25,,-0.07%
2846,11/21/2012,82.53,81.67,82.55,81.63,,1.05%
2847,11/20/2012,81.67,81.41,81.75,81.11,,0.31%
2848,11/19/2012,81.42,81.26,81.56,81.06,,0.15%
2849,11/16/2012,81.3,81.14,81.44,80.87,,0.17%
2850,11/15/2012,81.16,80.22,81.45,80.11,,1.13%
2851,11/14/2012,80.25,79.38,80.3,79.36,,1.08%
2852,11/13/2012,79.39,79.49,79.64,79.18,,-0.14%
2853,11/12/2012,79.5,79.46,79.56,79.34,,0.00%
2854,11/09/2012,79.5,79.45,79.6,79.06,,0.04%
2855,11/08/2012,79.47,79.98,80.0,79.31,,-0.66%
2856,11/07/2012,80.0,80.35,80.4,79.76,,-0.45%
2857,11/06/2012,80.36,80.28,80.44,79.95,,0.09%
2858,11/05/2012,80.29,80.27,80.56,80.12,,-0.22%
2859,11/02/2012,80.47,80.12,80.67,80.1,,0.41%
2860,11/01/2012,80.14,79.76,80.2,79.75,,0.46%
2861,10/31/2012,79.77,79.6,79.95,79.49,,0.16%
2862,10/30/2012,79.64,79.78,79.99,79.25,,-0.21%
2863,10/29/2012,79.81,79.63,79.84,79.51,,0.20%
2864,10/26/2012,79.65,80.29,80.36,79.48,,-0.81%
2865,10/25/2012,80.3,79.78,80.34,79.74,,0.61%
2866,10/24/2012,79.81,79.84,79.91,79.68,,-0.06%
2867,10/23/2012,79.86,79.94,79.99,79.69,,-0.10%
2868,10/22/2012,79.94,79.3,79.96,79.19,,0.78%
2869,10/19/2012,79.32,79.26,79.43,79.11,,0.05%
2870,10/18/2012,79.28,78.91,79.45,78.9,,0.43%
2871,10/17/2012,78.94,78.88,79.04,78.59,,0.06%
2872,10/16/2012,78.89,78.62,78.96,78.61,,0.32%
2873,10/15/2012,78.64,78.39,78.86,78.3,,0.25%
2874,10/12/2012,78.44,78.31,78.53,78.27,,0.14%
2875,10/11/2012,78.33,78.18,78.58,77.92,,0.18%
2876,10/10/2012,78.19,78.25,78.37,78.11,,-0.08%
2877,10/09/2012,78.25,78.32,78.43,78.14,,-0.10%
2878,10/08/2012,78.33,78.66,78.76,78.06,,-0.43%
2879,10/05/2012,78.67,78.46,78.87,78.26,,0.24%
2880,10/04/2012,78.48,78.48,78.71,78.29,,-0.03%
2881,10/03/2012,78.5,78.14,78.58,78.11,,0.44%
2882,10/02/2012,78.16,77.98,78.21,77.95,,0.21%
2883,10/01/2012,78.0,77.89,78.14,77.77,,0.10%
2884,09/28/2012,77.92,77.57,78.1,77.41,,0.40%
2885,09/27/2012,77.61,77.73,77.75,77.55,,-0.18%
2886,09/26/2012,77.75,77.78,77.88,77.57,,-0.06%
2887,09/25/2012,77.8,77.85,77.92,77.64,,-0.08%
2888,09/24/2012,77.86,78.15,78.17,77.79,,-0.40%
2889,09/21/2012,78.17,78.23,78.37,78.08,,-0.10%
2890,09/20/2012,78.25,78.36,78.46,78.0,,-0.17%
2891,09/19/2012,78.38,78.8,79.21,78.24,,-0.56%
2892,09/18/2012,78.82,78.7,78.87,78.49,,0.15%
2893,09/17/2012,78.7,78.37,78.92,78.14,,0.40%
2894,09/14/2012,78.39,77.47,78.39,77.44,,1.16%
2895,09/13/2012,77.49,77.83,77.87,77.11,,-0.46%
2896,09/12/2012,77.85,77.76,77.96,77.71,,0.10%
2897,09/11/2012,77.77,78.27,78.28,77.67,,-0.65%
2898,09/10/2012,78.28,78.22,78.33,78.15,,0.01%
2899,09/07/2012,78.27,78.85,79.01,78.0,,-0.75%
2900,09/06/2012,78.86,78.36,79.02,78.36,,0.60%
2901,09/05/2012,78.39,78.39,78.53,78.29,,-0.04%
2902,09/04/2012,78.42,78.24,78.46,78.23,,0.20%
2903,09/03/2012,78.26,78.37,78.39,78.18,,-0.17%
2904,08/31/2012,78.39,78.6,78.65,78.18,,-0.29%
2905,08/30/2012,78.62,78.68,78.74,78.46,,-0.10%
2906,08/29/2012,78.7,78.49,78.78,78.46,,0.24%
2907,08/28/2012,78.51,78.74,78.77,78.43,,-0.30%
2908,08/27/2012,78.75,78.64,78.84,78.61,,0.10%
2909,08/24/2012,78.67,78.46,78.72,78.43,,0.24%
2910,08/23/2012,78.48,78.56,78.69,78.34,,-0.13%
2911,08/22/2012,78.58,79.26,79.36,78.33,,-0.88%
2912,08/21/2012,79.28,79.4,79.52,79.2,,-0.18%
2913,08/20/2012,79.42,79.48,79.66,79.3,,-0.18%
2914,08/17/2012,79.56,79.31,79.57,79.2,,0.28%
2915,08/16/2012,79.34,78.99,79.39,78.89,,0.43%
2916,08/15/2012,79.0,78.72,79.04,78.57,,0.34%
2917,08/14/2012,78.73,78.3,78.93,78.28,,0.52%
2918,08/13/2012,78.32,78.22,78.37,78.14,,0.05%
2919,08/10/2012,78.28,78.55,78.64,78.14,,-0.36%
2920,08/09/2012,78.56,78.41,78.79,78.27,,0.18%
2921,08/08/2012,78.42,78.59,78.65,78.21,,-0.24%
2922,08/07/2012,78.61,78.24,78.73,78.12,,0.46%
2923,08/06/2012,78.25,78.46,78.63,78.13,,-0.29%
2924,08/03/2012,78.48,78.23,78.77,78.03,,0.32%
2925,08/02/2012,78.23,78.44,78.53,78.11,,-0.27%
2926,08/01/2012,78.44,78.1,78.5,77.91,,0.40%
2927,07/31/2012,78.13,78.17,78.3,78.02,,-0.06%
2928,07/30/2012,78.18,78.44,78.54,78.1,,-0.31%
2929,07/27/2012,78.42,78.21,78.67,78.05,,0.26%
2930,07/26/2012,78.22,78.15,78.31,78.01,,0.06%
2931,07/25/2012,78.17,78.16,78.27,78.04,,-0.03%
2932,07/24/2012,78.19,78.37,78.38,78.08,,-0.26%
2933,07/23/2012,78.39,78.43,78.52,77.95,,-0.13%
2934,07/20/2012,78.49,78.57,78.8,78.42,,-0.13%
2935,07/19/2012,78.59,78.78,78.82,78.42,,-0.28%
2936,07/18/2012,78.81,79.03,79.14,78.74,,-0.33%
2937,07/17/2012,79.07,78.85,79.17,78.77,,0.27%
2938,07/16/2012,78.86,79.23,79.28,78.67,,-0.45%
2939,07/13/2012,79.22,79.27,79.39,79.07,,-0.10%
2940,07/12/2012,79.3,79.72,79.94,79.16,,-0.56%
2941,07/11/2012,79.75,79.4,79.78,79.11,,0.39%
2942,07/10/2012,79.44,79.54,79.59,79.18,,-0.18%
2943,07/09/2012,79.58,79.65,79.74,79.41,,-0.11%
2944,07/06/2012,79.67,79.91,80.01,79.48,,-0.28%
2945,07/05/2012,79.89,79.86,80.09,79.54,,0.06%
2946,07/04/2012,79.84,79.8,79.89,79.56,,0.00%
2947,07/03/2012,79.84,79.48,79.93,79.4,,0.43%
2948,07/02/2012,79.5,79.89,79.96,79.29,,-0.39%
2949,06/29/2012,79.81,79.41,79.99,79.14,,0.45%
2950,06/28/2012,79.45,79.67,79.75,79.21,,-0.33%
2951,06/27/2012,79.71,79.5,79.87,79.32,,0.26%
2952,06/26/2012,79.5,79.61,79.78,79.22,,-0.21%
2953,06/25/2012,79.67,80.46,80.59,79.41,,-0.93%
2954,06/22/2012,80.42,80.21,80.56,79.99,,0.19%
2955,06/21/2012,80.27,79.45,80.33,79.36,,0.94%
2956,06/20/2012,79.52,78.99,79.67,78.77,,0.73%
2957,06/19/2012,78.94,79.1,79.11,78.83,,-0.23%
2958,06/18/2012,79.12,78.9,79.29,78.84,,0.51%
2959,06/15/2012,78.72,79.39,79.51,78.59,,-0.84%
2960,06/14/2012,79.39,79.41,79.47,79.14,,-0.03%
2961,06/13/2012,79.41,79.54,79.74,79.27,,-0.16%
2962,06/12/2012,79.54,79.39,79.68,79.13,,0.15%
2963,06/11/2012,79.42,79.55,79.71,79.34,,-0.09%
2964,06/08/2012,79.49,79.66,79.75,79.09,,-0.19%
2965,06/07/2012,79.64,79.22,79.78,79.18,,0.52%
2966,06/06/2012,79.23,78.71,79.26,78.58,,0.58%
2967,06/05/2012,78.77,78.31,78.84,78.09,,0.55%
2968,06/04/2012,78.34,78.07,78.41,77.96,,0.41%
2969,06/01/2012,78.02,78.35,78.64,77.65,,-0.43%
2970,05/31/2012,78.36,79.08,79.13,78.2,,-0.92%
2971,05/30/2012,79.09,79.52,79.56,78.85,,-0.54%
2972,05/29/2012,79.52,79.45,79.63,79.36,,0.06%
2973,05/28/2012,79.47,79.66,79.66,79.31,,-0.26%
2974,05/25/2012,79.68,79.56,79.81,79.47,,0.14%
2975,05/24/2012,79.57,79.46,79.63,79.31,,0.13%
2976,05/23/2012,79.47,79.95,80.07,79.2,,-0.64%
2977,05/22/2012,79.98,79.28,80.14,79.25,,0.84%
2978,05/21/2012,79.31,79.17,79.45,79.08,,0.35%
2979,05/18/2012,79.03,79.32,79.45,78.97,,-0.40%
2980,05/17/2012,79.35,80.3,80.39,79.12,,-1.20%
2981,05/16/2012,80.31,80.18,80.55,80.17,,0.15%
2982,05/15/2012,80.19,79.83,80.33,79.78,,0.36%
2983,05/14/2012,79.9,79.95,80.18,79.66,,-0.08%
2984,05/11/2012,79.96,79.86,80.0,79.71,,0.05%
2985,05/10/2012,79.92,79.65,80.02,79.58,,0.35%
2986,05/09/2012,79.64,79.89,79.93,79.41,,-0.30%
2987,05/08/2012,79.88,79.88,80.07,79.68,,-0.04%
2988,05/07/2012,79.91,79.75,79.99,79.64,,0.08%
2989,05/04/2012,79.85,80.17,80.35,79.78,,-0.47%
2990,05/03/2012,80.23,80.14,80.55,80.11,,0.12%
2991,05/02/2012,80.14,80.23,80.61,80.06,,-0.11%
2992,05/01/2012,80.23,79.94,80.3,79.64,,0.36%
2993,04/30/2012,79.94,80.36,80.37,79.74,,-0.41%
2994,04/27/2012,80.27,81.07,81.44,80.22,,-0.99%
2995,04/26/2012,81.07,81.32,81.42,80.67,,-0.31%
2996,04/25/2012,81.32,81.4,81.69,81.08,,-0.10%
2997,04/24/2012,81.4,81.09,81.44,80.86,,0.38%
2998,04/23/2012,81.09,81.6,81.6,80.97,,-0.53%
2999,04/20/2012,81.52,81.63,81.78,81.48,,-0.13%
3000,04/19/2012,81.63,81.32,81.74,81.27,,0.38%
3001,04/18/2012,81.32,81.07,81.56,81.01,,0.31%
3002,04/17/2012,81.06,80.41,81.11,80.37,,0.82%
3003,04/16/2012,80.41,80.92,81.0,80.3,,-0.63%
3004,04/13/2012,80.92,80.95,81.19,80.83,,-0.03%
3005,04/12/2012,80.94,81.0,81.13,80.74,,-0.07%
3006,04/11/2012,81.0,80.68,81.12,80.59,,0.40%
3007,04/10/2012,80.68,81.65,81.86,80.65,,-1.18%
3008,04/09/2012,81.64,81.3,81.67,81.23,,0.00%
3009,04/06/2012,81.64,82.22,82.56,81.33,,-0.70%
3010,04/05/2012,82.21,82.42,82.45,81.83,,-0.27%
3011,04/04/2012,82.44,82.85,82.94,82.1,,-0.49%
3012,04/03/2012,82.85,81.63,82.99,81.63,,1.48%
3013,04/02/2012,81.64,82.89,83.3,81.56,,-1.48%
3014,03/30/2012,82.87,82.29,82.88,81.84,,0.70%
3015,03/29/2012,82.29,82.84,82.87,81.92,,-0.66%
3016,03/28/2012,82.85,83.07,83.18,82.61,,-0.28%
3017,03/27/2012,83.07,83.02,83.38,82.64,,0.07%
3018,03/26/2012,83.02,82.6,83.04,82.56,,0.81%
3019,03/23/2012,82.35,82.53,82.95,81.99,,-0.22%
3020,03/22/2012,82.53,83.2,83.47,82.33,,-0.80%
3021,03/21/2012,83.2,83.67,84.1,83.14,,-0.57%
3022,03/20/2012,83.67,83.38,83.83,83.32,,0.35%
3023,03/19/2012,83.38,83.46,83.57,83.02,,-0.08%
3024,03/16/2012,83.44,83.5,83.94,83.19,,-0.07%
3025,03/15/2012,83.5,83.84,84.18,83.2,,-0.40%
3026,03/14/2012,83.83,82.96,83.91,82.96,,1.06%
3027,03/13/2012,82.96,82.38,83.08,81.97,,0.71%
3028,03/12/2012,82.38,82.35,82.43,82.11,,-0.13%
3029,03/09/2012,82.48,81.6,82.64,81.48,,1.09%
3030,03/08/2012,81.6,81.36,81.73,81.18,,0.29%
3031,03/07/2012,81.36,80.64,81.36,80.59,,0.89%
3032,03/06/2012,80.64,81.53,81.57,80.59,,-1.09%
3033,03/05/2012,81.53,81.62,81.79,81.16,,-0.33%
3034,03/02/2012,81.8,81.09,81.87,81.09,,0.88%
3035,03/01/2012,81.09,81.29,81.32,80.84,,-0.24%
3036,02/29/2012,81.29,80.49,81.38,80.26,,1.00%
3037,02/28/2012,80.48,80.47,80.79,80.02,,0.01%
3038,02/27/2012,80.47,81.48,81.49,80.14,,-0.90%
3039,02/24/2012,81.2,79.94,81.22,79.94,,1.57%
3040,02/23/2012,79.95,80.27,80.34,79.86,,-0.41%
3041,02/22/2012,80.27,79.85,80.4,79.78,,0.52%
3042,02/21/2012,79.85,79.62,79.86,79.56,,0.30%
3043,02/20/2012,79.62,79.79,79.79,79.36,,0.07%
3044,02/17/2012,79.56,78.83,79.61,78.83,,0.92%
3045,02/16/2012,78.83,78.5,78.96,78.37,,0.42%
3046,02/15/2012,78.5,78.41,78.66,78.18,,0.12%
3047,02/14/2012,78.41,77.52,78.54,77.51,,1.15%
3048,02/13/2012,77.52,77.71,77.78,77.37,,-0.12%
3049,02/10/2012,77.61,77.66,77.81,77.52,,-0.06%
3050,02/09/2012,77.66,77.07,77.73,77.04,,0.76%
3051,02/08/2012,77.07,76.77,77.19,76.72,,0.39%
3052,02/07/2012,76.77,76.57,76.96,76.53,,0.27%
3053,02/06/2012,76.57,76.57,76.8,76.5,,-0.05%
3054,02/03/2012,76.61,76.18,76.74,76.14,,0.55%
3055,02/02/2012,76.19,76.2,76.24,76.05,,-0.01%
3056,02/01/2012,76.2,76.27,76.35,76.02,,-0.10%
3057,01/31/2012,76.27,76.38,76.42,76.16,,-0.13%
3058,01/30/2012,76.38,76.74,76.78,76.22,,-0.42%
3059,01/27/2012,76.69,77.47,77.47,76.65,,-1.00%
3060,01/26/2012,77.47,77.79,77.81,77.3,,-0.39%
3061,01/25/2012,77.78,77.69,78.28,77.56,,0.13%
3062,01/24/2012,77.68,77.0,77.85,76.96,,0.88%
3063,01/23/2012,77.0,76.97,77.08,76.87,,-0.02%
3064,01/20/2012,77.02,77.08,77.3,76.92,,-0.07%
3065,01/19/2012,77.08,76.79,77.32,76.7,,0.37%
3066,01/18/2012,76.79,76.82,76.87,76.65,,-0.04%
3067,01/17/2012,76.82,76.83,76.88,76.56,,-0.01%
3068,01/16/2012,76.83,76.93,76.94,76.7,,-0.18%
3069,01/13/2012,76.96,76.79,77.01,76.67,,0.22%
3070,01/12/2012,76.79,76.87,76.98,76.67,,-0.10%
3071,01/11/2012,76.87,76.86,77.04,76.84,,0.02%
3072,01/10/2012,76.86,76.88,76.91,76.78,,-0.02%
3073,01/09/2012,76.88,76.94,77.01,76.77,,-0.12%
3074,01/06/2012,76.96,77.17,77.34,76.96,,-0.27%
3075,01/05/2012,77.17,76.72,77.25,76.66,,0.58%
3076,01/04/2012,76.72,76.74,76.83,76.61,,-0.02%
3077,01/03/2012,76.74,76.95,76.96,76.63,,-0.28%
3078,01/02/2012,76.95,77.04,77.07,76.86,,0.08%
3079,12/30/2011,76.89,77.67,77.74,76.88,,-1.01%
3080,12/29/2011,77.67,77.95,77.95,77.59,,-0.35%
3081,12/28/2011,77.95,77.88,78.04,77.57,,0.08%
3082,12/27/2011,77.88,78.01,78.03,77.8,,-0.16%
3083,12/26/2011,78.01,78.09,78.09,77.98,,-0.10%
3084,12/23/2011,78.08,78.17,78.23,78.0,,-0.11%
3085,12/22/2011,78.17,78.08,78.21,78.0,,0.11%
3086,12/21/2011,78.08,77.86,78.11,77.69,,0.29%
3087,12/20/2011,77.86,78.02,78.06,77.72,,-0.20%
3088,12/19/2011,78.02,77.82,78.16,77.8,,0.32%
3089,12/16/2011,77.77,77.85,77.96,77.62,,-0.11%
3090,12/15/2011,77.85,78.12,78.13,77.74,,-0.35%
3091,12/14/2011,78.12,77.97,78.15,77.93,,0.20%
3092,12/13/2011,77.97,77.96,78.02,77.65,,0.01%
3093,12/12/2011,77.96,77.62,78.0,77.59,,0.44%
3094,12/09/2011,77.61,77.68,77.78,77.5,,-0.09%
3095,12/08/2011,77.68,77.68,77.8,77.14,,0.00%
3096,12/07/2011,77.68,77.75,77.79,77.63,,-0.09%
3097,12/06/2011,77.75,77.81,77.86,77.64,,-0.07%
3098,12/05/2011,77.81,78.1,78.1,77.69,,-0.23%
3099,12/02/2011,77.99,77.77,78.08,77.73,,0.29%
3100,12/01/2011,77.77,77.6,77.81,77.49,,0.22%
3101,11/30/2011,77.6,77.97,78.16,77.3,,-0.48%
3102,11/29/2011,77.97,78.09,78.29,77.63,,-0.15%
3103,11/28/2011,78.09,77.68,78.24,77.58,,0.47%
3104,11/25/2011,77.73,77.18,77.79,77.18,,0.70%
3105,11/24/2011,77.18,77.28,77.28,77.02,,-0.13%
3106,11/23/2011,77.28,76.98,77.58,76.93,,0.39%
3107,11/22/2011,76.98,76.94,77.32,76.84,,0.05%
3108,11/21/2011,76.94,76.85,76.99,76.76,,0.05%
3109,11/18/2011,76.9,76.97,77.03,76.58,,-0.10%
3110,11/17/2011,76.97,77.07,77.08,76.92,,-0.13%
3111,11/16/2011,77.07,77.09,77.15,76.86,,-0.02%
3112,11/15/2011,77.09,77.1,77.5,76.91,,-0.01%
3113,11/14/2011,77.1,77.18,77.25,76.82,,-0.06%
3114,11/11/2011,77.14,77.66,77.67,77.05,,-0.67%
3115,11/10/2011,77.66,77.77,77.87,77.51,,-0.14%
3116,11/09/2011,77.77,77.71,77.89,77.54,,0.09%
3117,11/08/2011,77.71,78.08,78.09,77.61,,-0.48%
3118,11/07/2011,78.08,78.16,78.18,77.99,,-0.19%
3119,11/04/2011,78.24,78.06,78.27,77.99,,0.22%
3120,11/03/2011,78.06,78.15,78.17,77.9,,-0.11%
3121,11/02/2011,78.15,78.31,78.32,77.96,,-0.20%
3122,11/01/2011,78.31,78.32,78.98,78.02,,-0.02%
3123,10/31/2011,78.32,75.76,79.53,75.58,,3.30%
3124,10/28/2011,75.82,75.98,76.0,75.68,,-0.20%
3125,10/27/2011,75.98,76.18,76.28,75.66,,-0.26%
3126,10/26/2011,76.18,76.12,76.32,75.72,,0.08%
3127,10/25/2011,76.12,76.2,76.3,75.75,,-0.11%
3128,10/24/2011,76.2,76.42,76.44,75.99,,-0.11%
3129,10/21/2011,76.29,76.88,76.88,75.82,,-0.77%
3130,10/20/2011,76.88,76.84,77.09,76.68,,0.05%
3131,10/19/2011,76.84,76.78,76.86,76.66,,0.08%
3132,10/18/2011,76.78,76.84,76.91,76.63,,-0.08%
3133,10/17/2011,76.84,77.22,77.46,76.6,,-0.48%
3134,10/14/2011,77.21,76.9,77.45,76.86,,0.40%
3135,10/13/2011,76.9,77.1,77.22,76.68,,-0.26%
3136,10/12/2011,77.1,76.71,77.49,76.32,,0.52%
3137,10/11/2011,76.71,76.67,76.76,76.6,,0.05%
3138,10/10/2011,76.67,76.8,76.86,76.57,,-0.09%
3139,10/07/2011,76.73,76.69,76.91,76.59,,0.06%
3140,10/06/2011,76.69,76.79,76.84,76.57,,-0.13%
3141,10/05/2011,76.79,76.83,77.07,76.62,,-0.06%
3142,10/04/2011,76.83,76.62,76.98,76.54,,0.28%
3143,10/03/2011,76.62,77.2,77.21,76.52,,-0.56%
3144,09/30/2011,77.05,76.73,77.2,76.5,,0.42%
3145,09/29/2011,76.73,76.54,77.03,76.42,,0.25%
3146,09/28/2011,76.54,76.7,76.71,76.34,,-0.21%
3147,09/27/2011,76.7,76.44,76.93,76.27,,0.34%
3148,09/26/2011,76.44,76.66,76.76,76.23,,-0.20%
3149,09/23/2011,76.6,76.26,76.89,76.15,,0.44%
3150,09/22/2011,76.26,76.63,76.93,76.11,,-0.48%
3151,09/21/2011,76.63,76.4,76.74,76.12,,0.30%
3152,09/20/2011,76.4,76.68,76.76,76.36,,-0.37%
3153,09/19/2011,76.68,76.96,76.98,76.33,,-0.15%
3154,09/16/2011,76.8,76.72,76.97,76.68,,0.10%
3155,09/15/2011,76.72,76.72,77.3,76.56,,0.00%
3156,09/14/2011,76.72,76.95,77.06,76.6,,-0.29%
3157,09/13/2011,76.95,77.19,77.25,76.81,,-0.32%
3158,09/12/2011,77.19,77.47,77.59,76.76,,-0.51%
3159,09/09/2011,77.59,77.56,77.86,77.1,,0.03%
3160,09/08/2011,77.56,77.35,77.6,77.14,,0.27%
3161,09/07/2011,77.35,77.53,77.55,77.08,,-0.23%
3162,09/06/2011,77.53,76.93,77.73,76.72,,0.78%
3163,09/05/2011,76.93,76.85,76.98,76.69,,0.16%
3164,09/02/2011,76.81,76.89,76.97,76.55,,-0.10%
3165,09/01/2011,76.89,76.76,77.24,76.71,,0.16%
3166,08/31/2011,76.76,76.72,76.84,76.43,,0.05%
3167,08/30/2011,76.72,76.95,76.95,76.62,,-0.29%
3168,08/29/2011,76.95,76.76,77.02,76.58,,0.37%
3169,08/26/2011,76.67,77.4,77.46,76.5,,-0.95%
3170,08/25/2011,77.4,77.02,77.7,76.84,,0.50%
3171,08/24/2011,77.02,76.66,77.08,76.48,,0.48%
3172,08/23/2011,76.66,76.93,76.93,76.47,,-0.35%
3173,08/22/2011,76.93,76.85,77.19,76.56,,0.50%
3174,08/19/2011,76.55,76.64,76.97,75.97,,-0.12%
3175,08/18/2011,76.64,76.62,76.71,76.45,,0.02%
3176,08/17/2011,76.62,76.74,76.8,76.41,,-0.16%
3177,08/16/2011,76.74,76.82,76.93,76.65,,-0.10%
3178,08/15/2011,76.82,76.87,77.08,76.59,,0.17%
3179,08/12/2011,76.68,76.94,77.02,76.52,,-0.33%
3180,08/11/2011,76.94,76.82,77.22,76.31,,0.16%
3181,08/10/2011,76.82,77.14,77.15,76.36,,-0.42%
3182,08/09/2011,77.14,77.68,77.71,76.71,,-0.68%
3183,08/08/2011,77.68,78.25,78.34,77.5,,-1.01%
3184,08/05/2011,78.47,79.08,79.41,78.33,,-0.77%
3185,08/04/2011,79.08,77.14,80.24,77.01,,2.51%
3186,08/03/2011,77.14,77.3,77.38,76.79,,-0.21%
3187,08/02/2011,77.3,77.57,77.78,76.96,,-0.35%
3188,08/01/2011,77.57,77.35,78.04,76.31,,1.05%
3189,07/29/2011,76.76,77.83,77.87,76.74,,-1.37%
3190,07/28/2011,77.83,77.94,78.03,77.63,,-0.15%
3191,07/27/2011,77.94,77.99,78.17,77.58,,-0.07%
3192,07/26/2011,77.99,78.31,78.56,77.83,,-0.40%
3193,07/25/2011,78.31,78.39,78.55,78.06,,-0.30%
3194,07/22/2011,78.54,78.56,78.72,78.29,,-0.02%
3195,07/21/2011,78.56,78.82,79.02,78.23,,-0.33%
3196,07/20/2011,78.82,79.18,79.32,78.71,,-0.46%
3197,07/19/2011,79.18,79.04,79.28,78.82,,0.17%
3198,07/18/2011,79.04,79.07,79.18,78.95,,-0.11%
3199,07/15/2011,79.14,79.01,79.28,78.99,,0.16%
3200,07/14/2011,79.01,78.86,79.6,78.47,,0.18%
3201,07/13/2011,78.86,79.46,79.57,78.66,,-0.75%
3202,07/12/2011,79.46,80.34,80.36,78.49,,-1.11%
3203,07/11/2011,80.34,80.68,80.83,80.11,,-0.37%
3204,07/08/2011,80.64,81.27,81.48,80.51,,-0.77%
3205,07/07/2011,81.27,80.88,81.41,80.8,,0.48%
3206,07/06/2011,80.88,81.08,81.1,80.77,,-0.25%
3207,07/05/2011,81.08,80.79,81.19,80.79,,0.36%
3208,07/04/2011,80.79,80.83,80.87,80.54,,-0.06%
3209,07/01/2011,80.83,80.71,81.14,80.56,,0.16%
3210,06/30/2011,80.71,80.75,80.86,80.27,,-0.05%
3211,06/29/2011,80.75,81.05,81.19,80.58,,-0.38%
3212,06/28/2011,81.05,80.77,81.27,80.66,,0.36%
3213,06/27/2011,80.77,80.47,80.98,80.47,,0.41%
3214,06/24/2011,80.43,80.5,80.61,80.13,,-0.08%
3215,06/23/2011,80.5,80.37,80.79,80.34,,0.15%
3216,06/22/2011,80.37,80.25,80.42,80.02,,0.15%
3217,06/21/2011,80.25,80.21,80.33,80.06,,0.05%
3218,06/20/2011,80.21,80.17,80.36,80.03,,0.20%
3219,06/17/2011,80.05,80.58,80.68,80.01,,-0.67%
3220,06/16/2011,80.58,80.85,81.03,80.49,,-0.33%
3221,06/15/2011,80.85,80.51,81.06,80.39,,0.42%
3222,06/14/2011,80.51,80.2,80.65,80.11,,0.39%
3223,06/13/2011,80.2,80.36,80.69,80.09,,-0.16%
3224,06/10/2011,80.33,80.36,80.4,79.97,,-0.03%
3225,06/09/2011,80.36,79.87,80.46,79.84,,0.60%
3226,06/08/2011,79.87,80.19,80.21,79.7,,-0.39%
3227,06/07/2011,80.19,80.12,80.33,79.99,,0.09%
3228,06/06/2011,80.12,80.23,80.4,79.98,,-0.19%
3229,06/03/2011,80.27,80.89,80.89,80.06,,-0.76%
3230,06/02/2011,80.89,80.94,81.32,80.57,,-0.07%
3231,06/01/2011,80.94,81.36,81.5,80.68,,-0.51%
3232,05/31/2011,81.36,80.87,81.77,80.71,,0.60%
3233,05/30/2011,80.87,80.87,81.02,80.77,,0.09%
3234,05/27/2011,80.8,81.14,81.29,80.71,,-0.42%
3235,05/26/2011,81.14,82.03,82.04,81.09,,-1.09%
3236,05/25/2011,82.03,82.05,82.17,81.8,,-0.02%
3237,05/24/2011,82.05,81.97,82.21,81.62,,0.09%
3238,05/23/2011,81.97,81.66,82.08,81.32,,0.32%
3239,05/20/2011,81.71,81.73,81.86,81.48,,-0.02%
3240,05/19/2011,81.73,81.73,82.22,81.47,,0.00%
3241,05/18/2011,81.73,81.5,81.81,80.94,,0.28%
3242,05/17/2011,81.5,80.86,81.78,80.84,,0.79%
3243,05/16/2011,80.86,80.72,81.06,80.68,,0.09%
3244,05/13/2011,80.79,81.01,81.09,80.35,,-0.28%
3245,05/12/2011,81.01,81.04,81.32,80.71,,-0.03%
3246,05/11/2011,81.04,80.97,81.32,80.62,,0.09%
3247,05/10/2011,80.97,80.17,81.09,80.17,,0.99%
3248,05/09/2011,80.17,80.8,80.83,80.16,,-0.57%
3249,05/06/2011,80.63,80.32,80.93,80.21,,0.40%
3250,05/05/2011,80.32,80.59,80.65,79.57,,-0.35%
3251,05/04/2011,80.59,81.04,81.19,80.43,,-0.55%
3252,05/03/2011,81.04,81.24,81.24,80.7,,-0.24%
3253,05/02/2011,81.24,81.22,81.69,81.0,,0.05%
3254,04/29/2011,81.19,81.62,81.63,81.04,,-0.52%
3255,04/28/2011,81.62,82.26,82.26,81.4,,-0.78%
